Interference and Diffraction Data File Tue, Oct 23, 2018 3:18 PM
Sensor Position (Meters)	Light Intensity (Volts)
-0.11033	0.00637
-0.11033	-0.00152
-0.11039	0.00557
-0.11039	-0.00200
-0.11039	0.00460
-0.11044	0.00154
-0.11044	0.00492
-0.11050	0.00347
-0.11050	-0.00007
-0.11050	-0.00345
-0.11055	0.00315
-0.11055	-0.00329
-0.11061	0.00396
-0.11061	0.00525
-0.11067	-0.00442
-0.11067	0.00637
-0.11067	0.00267
-0.11072	0.00009
-0.11072	0.00283
-0.11078	0.00508
-0.11078	-0.00023
-0.11078	0.00508
-0.11083	-0.00152
-0.11083	-0.00104
-0.11089	0.00508
-0.11089	-0.00088
-0.11089	-0.00732
-0.11094	0.00412
-0.11094	-0.00072
-0.11094	0.00073
-0.11100	0.00347
-0.11100	-0.00587
-0.11105	0.00460
-0.11105	0.00653
-0.11105	0.00492
-0.11111	0.00347
-0.11111	0.00009
-0.11117	0.00573
-0.11117	0.00573
-0.11117	-0.00023
-0.11122	0.00251
-0.11122	0.00106
-0.11128	-0.00136
-0.11128	0.00041
-0.11133	0.00573
-0.11133	-0.00152
-0.11133	-0.00635
-0.11139	0.00653
-0.11139	0.00154
-0.11144	-0.00507
-0.11144	-0.00458
-0.11144	0.00138
-0.11150	0.00283
-0.11150	0.00315
-0.11155	0.00057
-0.11155	0.00573
-0.11155	0.00154
-0.11161	0.00170
-0.11161	-0.00587
-0.11167	0.00444
-0.11167	0.00541
-0.11167	0.00025
-0.11172	0.00090
-0.11172	0.00589
-0.11178	0.00670
-0.11178	0.00170
-0.11178	0.00138
-0.11183	0.00106
-0.11183	-0.00023
-0.11189	0.00090
-0.11189	-0.00635
-0.11189	0.00460
-0.11194	0.00218
-0.11194	-0.00120
-0.11194	-0.00088
-0.11200	-0.00007
-0.11200	0.00218
-0.11205	-0.00088
-0.11205	0.00621
-0.11205	0.00444
-0.11211	0.00138
-0.11211	-0.00410
-0.11217	-0.00426
-0.11217	0.00299
-0.11222	-0.00007
-0.11222	0.00057
-0.11222	0.00653
-0.11228	0.00057
-0.11228	0.00412
-0.11233	0.00637
-0.11233	0.00025
-0.11233	0.00460
-0.11239	-0.00055
-0.11239	0.00251
-0.11244	-0.00007
-0.11244	0.00299
-0.11244	0.00057
-0.11250	0.00025
-0.11250	0.00025
-0.11250	0.00460
-0.11255	-0.00007
-0.11255	-0.00458
-0.11261	-0.00329
-0.11261	0.00492
-0.11261	0.00009
-0.11267	-0.00055
-0.11267	-0.00120
-0.11272	-0.00184
-0.11272	0.00412
-0.11272	0.00492
-0.11278	0.00428
-0.11278	-0.00088
-0.11278	0.00476
-0.11283	0.00299
-0.11283	0.00315
-0.11289	0.00251
-0.11289	0.00315
-0.11289	0.00396
-0.11294	0.00718
-0.11294	0.00396
-0.11300	0.00106
-0.11300	0.00041
-0.11300	0.00444
-0.11305	0.00460
-0.11305	0.00589
-0.11311	-0.00233
-0.11311	0.00541
-0.11311	0.00138
-0.11317	0.00041
-0.11317	-0.00378
-0.11322	-0.00265
-0.11322	0.00251
-0.11322	0.00492
-0.11328	0.00041
-0.11328	0.00428
-0.11333	0.00251
-0.11333	0.00750
-0.11333	-0.00168
-0.11339	-0.00023
-0.11339	-0.00523
-0.11344	0.00057
-0.11344	0.00122
-0.11344	-0.00329
-0.11350	0.00557
-0.11350	0.00122
-0.11355	0.00170
-0.11355	0.00315
-0.11355	0.00347
-0.11361	-0.00104
-0.11361	0.00863
-0.11361	0.00396
-0.11367	0.00106
-0.11367	0.00025
-0.11372	0.00235
-0.11372	0.00009
-0.11372	0.00106
-0.11378	0.00090
-0.11378	0.00541
-0.11383	0.00170
-0.11383	-0.00297
-0.11383	0.00508
-0.11389	0.00702
-0.11389	0.00460
-0.11394	0.00508
-0.11394	0.00009
-0.11400	0.00090
-0.11400	0.00476
-0.11400	0.00492
-0.11405	0.00782
-0.11405	0.00025
-0.11405	0.00009
-0.11411	-0.00007
-0.11411	-0.00233
-0.11417	0.00138
-0.11417	-0.00072
-0.11417	-0.00265
-0.11422	0.00106
-0.11422	-0.00104
-0.11428	0.00122
-0.11428	0.00347
-0.11428	0.00122
-0.11433	0.00363
-0.11433	-0.00362
-0.11439	-0.00104
-0.11439	0.00186
-0.11439	0.00138
-0.11444	0.00315
-0.11444	0.00444
-0.11444	0.00412
-0.11450	0.00476
-0.11450	-0.00023
-0.11455	0.00090
-0.11455	0.00235
-0.11455	-0.00152
-0.11461	-0.00329
-0.11461	-0.00571
-0.11467	0.00380
-0.11467	-0.00007
-0.11472	0.00653
-0.11472	0.00476
-0.11472	0.00154
-0.11478	0.00396
-0.11478	-0.00249
-0.11483	-0.00055
-0.11483	-0.00313
-0.11483	0.00154
-0.11489	-0.00136
-0.11489	0.00621
-0.11494	0.00476
-0.11494	-0.00265
-0.11494	0.00347
-0.11500	0.00460
-0.11500	0.00170
-0.11505	0.00508
-0.11505	-0.00458
-0.11505	0.00573
-0.11511	0.00653
-0.11511	-0.00023
-0.11511	-0.00265
-0.11517	0.00702
-0.11517	-0.00362
-0.11522	0.00009
-0.11522	0.00041
-0.11522	0.00009
-0.11528	0.00525
-0.11528	-0.00120
-0.11533	0.00283
-0.11533	-0.00523
-0.11533	0.00267
-0.11539	-0.00249
-0.11539	0.00283
-0.11544	0.00106
-0.11544	0.00315
-0.11544	-0.00265
-0.11550	-0.00088
-0.11550	0.00090
-0.11555	0.00686
-0.11555	-0.00007
-0.11561	-0.00345
-0.11561	0.00186
-0.11561	0.00106
-0.11567	0.00057
-0.11567	0.00025
-0.11572	0.00235
-0.11572	0.00702
-0.11572	0.00670
-0.11578	0.00541
-0.11578	0.00041
-0.11583	0.00492
-0.11583	-0.00523
-0.11583	0.00653
-0.11589	-0.00168
-0.11589	0.00750
-0.11589	0.00702
-0.11594	0.00428
-0.11594	-0.00265
-0.11600	-0.00249
-0.11600	0.00299
-0.11600	0.00492
-0.11605	0.00589
-0.11605	-0.00378
-0.11611	0.00621
-0.11611	-0.00184
-0.11611	0.00508
-0.11617	0.00186
-0.11617	0.00057
-0.11622	0.00476
-0.11622	-0.00442
-0.11628	-0.00120
-0.11628	0.00476
-0.11628	0.00653
-0.11633	0.00122
-0.11633	-0.00458
-0.11639	0.00025
-0.11639	0.00186
-0.11639	0.00154
-0.11644	0.00637
-0.11644	0.00009
-0.11650	0.00235
-0.11650	-0.00023
-0.11650	0.00025
-0.11655	-0.00007
-0.11655	-0.00039
-0.11661	-0.00394
-0.11661	0.00428
-0.11661	0.00073
-0.11667	0.00541
-0.11667	0.00412
-0.11672	0.00428
-0.11672	0.00460
-0.11672	0.00170
-0.11678	0.00073
-0.11678	-0.00055
-0.11683	0.00686
-0.11683	0.00331
-0.11683	0.00186
-0.11689	0.00154
-0.11689	0.00718
-0.11689	0.00186
-0.11694	0.00283
-0.11694	0.00283
-0.11700	0.00428
-0.11700	0.00218
-0.11705	-0.00233
-0.11705	0.00492
-0.11705	0.00122
-0.11711	0.00073
-0.11711	0.00267
-0.11717	0.00686
-0.11717	-0.00136
-0.11722	0.00009
-0.11722	0.00557
-0.11722	0.00508
-0.11728	-0.00184
-0.11728	0.00492
-0.11733	0.00557
-0.11733	0.00525
-0.11739	0.00670
-0.11739	0.00702
-0.11739	0.00009
-0.11744	0.00218
-0.11744	-0.00474
-0.11744	0.00073
-0.11750	0.00670
-0.11750	0.00138
-0.11755	-0.00281
-0.11755	0.00621
-0.11755	0.00573
-0.11761	0.00573
-0.11761	0.00106
-0.11767	-0.00023
-0.11767	0.00637
-0.11767	-0.00039
-0.11772	0.00605
-0.11772	0.00557
-0.11778	-0.00007
-0.11778	0.00154
-0.11783	0.00106
-0.11783	-0.00136
-0.11783	-0.00410
-0.11789	-0.00055
-0.11789	0.00557
-0.11794	0.00251
-0.11794	0.00396
-0.11794	0.00412
-0.11800	0.00122
-0.11800	0.00557
-0.11805	0.00090
-0.11805	0.00073
-0.11811	0.00186
-0.11811	0.00347
-0.11811	0.00073
-0.11817	-0.00426
-0.11817	-0.00587
-0.11822	-0.00007
-0.11822	0.00186
-0.11828	0.00073
-0.11828	0.00170
-0.11828	0.00283
-0.11833	0.00057
-0.11833	-0.00410
-0.11833	0.00557
-0.11839	0.00299
-0.11839	-0.00442
-0.11844	0.00106
-0.11844	0.00073
-0.11844	0.00283
-0.11850	0.00090
-0.11850	0.00541
-0.11855	0.00589
-0.11855	0.00122
-0.11855	-0.00072
-0.11861	0.00025
-0.11861	-0.00297
-0.11867	-0.00345
-0.11867	0.00186
-0.11872	0.00525
-0.11872	0.00460
-0.11872	0.00508
-0.11878	-0.00055
-0.11878	0.00428
-0.11883	0.00057
-0.11883	-0.00249
-0.11883	-0.00104
-0.11889	-0.00233
-0.11889	0.00122
-0.11894	-0.00023
-0.11894	0.00283
-0.11900	0.00299
-0.11900	-0.00378
-0.11900	-0.00039
-0.11905	0.00347
-0.11905	0.00605
-0.11911	0.00605
-0.11911	-0.00039
-0.11917	-0.00265
-0.11917	0.00621
-0.11917	0.00541
-0.11922	0.00847
-0.11922	-0.00023
-0.11928	-0.00603
-0.11928	-0.00136
-0.11928	0.00492
-0.11933	0.00541
-0.11933	-0.00055
-0.11939	-0.00378
-0.11939	0.00106
-0.11939	-0.00426
-0.11944	0.00589
-0.11944	0.00267
-0.11950	0.00476
-0.11950	0.00073
-0.11950	-0.00072
-0.11955	0.00057
-0.11955	0.00041
-0.11961	0.00363
-0.11961	-0.00700
-0.11961	0.00686
-0.11967	-0.00023
-0.11967	0.00025
-0.11972	0.00283
-0.11972	0.00460
-0.11978	-0.00297
-0.11978	0.00573
-0.11978	0.00267
-0.11983	0.00525
-0.11983	-0.00265
-0.11989	0.00750
-0.11989	-0.00088
-0.11989	0.00396
-0.11994	-0.00426
-0.11994	-0.00265
-0.12000	0.00363
-0.12000	0.00702
-0.12005	0.00331
-0.12005	-0.00104
-0.12005	-0.00120
-0.12011	-0.00281
-0.12011	0.00541
-0.12011	0.00525
-0.12017	0.00363
-0.12017	0.00396
-0.12022	-0.00152
-0.12022	-0.00120
-0.12022	-0.00571
-0.12028	-0.00523
-0.12028	-0.00184
-0.12033	-0.00023
-0.12033	0.00428
-0.12033	-0.00313
-0.12039	0.00363
-0.12039	0.00315
-0.12044	-0.00055
-0.12044	0.00009
-0.12044	0.00573
-0.12050	0.00686
-0.12050	-0.00007
-0.12055	0.00380
-0.12055	-0.00152
-0.12061	0.00508
-0.12061	-0.00088
-0.12061	0.00476
-0.12067	0.00299
-0.12067	-0.00200
-0.12072	0.00589
-0.12072	0.00122
-0.12072	0.00396
-0.12078	-0.00748
-0.12078	0.00009
-0.12083	0.00621
-0.12083	-0.00039
-0.12083	0.00122
-0.12089	0.00057
-0.12089	0.00476
-0.12094	-0.00587
-0.12094	-0.00587
-0.12094	0.00363
-0.12100	0.00331
-0.12100	0.00186
-0.12105	0.00186
-0.12105	0.00589
-0.12105	-0.00329
-0.12111	-0.00265
-0.12111	-0.00458
-0.12117	0.00057
-0.12117	-0.00539
-0.12117	-0.00458
-0.12122	-0.00426
-0.12122	0.00009
-0.12128	0.00267
-0.12128	-0.00329
-0.12133	-0.00603
-0.12133	0.00444
-0.12133	-0.00104
-0.12139	0.00621
-0.12139	-0.00152
-0.12144	0.00541
-0.12144	-0.00249
-0.12144	-0.00072
-0.12150	-0.00088
-0.12150	-0.00200
-0.12155	0.00170
-0.12155	-0.00039
-0.12155	-0.00184
-0.12161	-0.00555
-0.12161	-0.00088
-0.12167	0.00090
-0.12167	0.00090
-0.12167	0.00009
-0.12172	0.00299
-0.12172	-0.00039
-0.12178	0.00122
-0.12178	-0.00345
-0.12178	0.00589
-0.12183	-0.00184
-0.12183	0.00396
-0.12183	0.00041
-0.12189	-0.00055
-0.12189	0.00476
-0.12194	-0.00039
-0.12194	0.00653
-0.12194	0.00444
-0.12200	-0.00184
-0.12200	0.00589
-0.12205	-0.00072
-0.12205	0.00363
-0.12205	0.00637
-0.12211	0.00476
-0.12211	0.00541
-0.12217	-0.00007
-0.12217	0.00122
-0.12217	-0.00458
-0.12222	-0.00635
-0.12222	0.00009
-0.12228	0.00073
-0.12228	0.00541
-0.12228	0.00025
-0.12233	0.00122
-0.12233	-0.00007
-0.12239	0.00589
-0.12239	0.00315
-0.12244	-0.00072
-0.12244	0.00041
-0.12244	0.00073
-0.12250	0.00444
-0.12250	-0.00410
-0.12250	0.00541
-0.12255	0.00073
-0.12255	-0.00571
-0.12261	-0.00088
-0.12261	0.00057
-0.12261	-0.00120
-0.12267	0.00525
-0.12267	-0.00668
-0.12272	-0.00200
-0.12272	0.00299
-0.12272	-0.00152
-0.12278	-0.00088
-0.12278	0.00686
-0.12278	0.00009
-0.12283	-0.00507
-0.12283	-0.00716
-0.12289	0.00073
-0.12289	0.00412
-0.12289	-0.00571
-0.12294	0.00267
-0.12294	0.00589
-0.12294	-0.00700
-0.12300	-0.00909
-0.12300	0.00492
-0.12305	0.00444
-0.12305	-0.00072
-0.12311	-0.00716
-0.12311	-0.00587
-0.12311	0.00347
-0.12317	0.00476
-0.12317	-0.00797
-0.12322	-0.00023
-0.12322	-0.00120
-0.12322	-0.00023
-0.12328	0.00347
-0.12328	-0.00104
-0.12333	0.00460
-0.12333	0.00444
-0.12333	-0.00233
-0.12339	0.00396
-0.12339	0.00202
-0.12344	-0.00055
-0.12344	-0.00088
-0.12344	0.00057
-0.12350	0.00525
-0.12350	-0.00217
-0.12355	-0.00362
-0.12355	-0.01248
-0.12355	-0.00297
-0.12361	0.00331
-0.12361	0.00106
-0.12361	0.00460
-0.12367	-0.00168
-0.12367	-0.00039
-0.12372	0.00138
-0.12372	0.00025
-0.12372	0.00186
-0.12378	0.00476
-0.12378	0.00138
-0.12383	0.00202
-0.12383	0.00009
-0.12383	0.00412
-0.12389	0.00428
-0.12389	0.00025
-0.12394	0.00428
-0.12394	0.00412
-0.12394	-0.00055
-0.12400	-0.00313
-0.12400	-0.00072
-0.12405	0.00589
-0.12405	0.00025
-0.12405	-0.00152
-0.12411	-0.00120
-0.12411	-0.00700
-0.12417	-0.00217
-0.12417	-0.00184
-0.12417	-0.00023
-0.12422	0.00589
-0.12422	-0.00072
-0.12428	-0.00507
-0.12428	0.00444
-0.12428	0.00508
-0.12433	0.00331
-0.12433	-0.00088
-0.12433	-0.00039
-0.12439	-0.00072
-0.12439	0.00202
-0.12444	-0.00072
-0.12444	-0.00281
-0.12444	-0.00507
-0.12450	-0.00700
-0.12450	-0.00410
-0.12455	0.00041
-0.12455	-0.00168
-0.12461	-0.00072
-0.12461	-0.00555
-0.12461	-0.00458
-0.12467	0.00170
-0.12467	-0.00635
-0.12472	-0.00652
-0.12472	-0.00668
-0.12472	-0.00120
-0.12478	0.00090
-0.12478	0.00525
-0.12483	0.00412
-0.12483	0.00412
-0.12483	0.00073
-0.12489	0.00605
-0.12489	0.00412
-0.12494	-0.00007
-0.12494	-0.00039
-0.12494	0.00009
-0.12500	-0.00507
-0.12500	-0.00039
-0.12505	-0.00055
-0.12505	-0.00200
-0.12505	0.00025
-0.12511	0.00508
-0.12511	-0.00539
-0.12517	-0.00700
-0.12517	-0.00249
-0.12517	-0.00072
-0.12522	-0.00345
-0.12522	0.00331
-0.12522	0.00154
-0.12528	0.00073
-0.12528	-0.00555
-0.12533	0.00525
-0.12533	0.00154
-0.12539	-0.00200
-0.12539	-0.00378
-0.12539	0.00508
-0.12544	0.00508
-0.12544	0.00396
-0.12550	0.00557
-0.12550	-0.00136
-0.12550	0.00138
-0.12555	0.00057
-0.12555	0.00315
-0.12561	-0.00055
-0.12561	-0.00329
-0.12561	-0.00200
-0.12567	-0.00152
-0.12567	-0.00474
-0.12572	-0.00732
-0.12572	-0.00007
-0.12572	-0.00297
-0.12578	-0.00184
-0.12578	0.00251
-0.12583	0.00251
-0.12583	0.00122
-0.12583	0.00009
-0.12589	-0.00571
-0.12589	-0.00700
-0.12594	0.00267
-0.12594	-0.00120
-0.12594	0.00235
-0.12600	0.00106
-0.12600	0.00331
-0.12605	-0.00668
-0.12605	-0.00217
-0.12605	-0.00039
-0.12611	0.00363
-0.12611	0.00218
-0.12617	0.00267
-0.12617	0.00267
-0.12617	0.00299
-0.12622	-0.00635
-0.12622	0.00186
-0.12628	-0.00184
-0.12628	0.00186
-0.12628	0.00170
-0.12633	0.00235
-0.12633	-0.00394
-0.12639	-0.00700
-0.12639	0.00363
-0.12644	0.00122
-0.12644	-0.00152
-0.12644	-0.00780
-0.12650	-0.00571
-0.12650	-0.00249
-0.12650	0.00170
-0.12655	-0.00233
-0.12655	0.00025
-0.12661	-0.00571
-0.12661	-0.00313
-0.12667	-0.00329
-0.12667	-0.00168
-0.12667	-0.00200
-0.12672	0.00138
-0.12672	-0.00281
-0.12672	-0.00007
-0.12678	-0.00217
-0.12678	0.00363
-0.12683	0.00476
-0.12683	-0.00184
-0.12683	0.00235
-0.12689	-0.00442
-0.12689	-0.00039
-0.12694	0.00573
-0.12694	-0.00394
-0.12694	-0.00168
-0.12700	-0.00120
-0.12700	0.00218
-0.12705	0.00315
-0.12705	0.00138
-0.12711	0.00009
-0.12711	-0.00474
-0.12717	-0.00652
-0.12717	-0.00700
-0.12717	-0.00152
-0.12722	-0.00168
-0.12722	-0.00329
-0.12728	-0.00297
-0.12728	-0.00507
-0.12728	0.00412
-0.12733	-0.00426
-0.12733	-0.00362
-0.12739	0.00025
-0.12739	0.00396
-0.12739	0.00218
-0.12744	0.00380
-0.12744	0.00218
-0.12750	-0.00410
-0.12750	0.00331
-0.12755	0.00057
-0.12755	-0.00362
-0.12755	0.00090
-0.12761	-0.00055
-0.12761	-0.00249
-0.12761	-0.00104
-0.12767	-0.00217
-0.12767	-0.00313
-0.12772	0.00154
-0.12772	-0.00200
-0.12772	-0.00233
-0.12778	-0.00152
-0.12778	0.00283
-0.12783	-0.00023
-0.12783	-0.00313
-0.12783	0.00073
-0.12789	-0.00313
-0.12789	-0.00104
-0.12794	0.00299
-0.12794	-0.00458
-0.12800	-0.00281
-0.12800	-0.00748
-0.12800	-0.00603
-0.12805	-0.00490
-0.12805	-0.00136
-0.12811	-0.00136
-0.12811	0.00218
-0.12817	-0.00458
-0.12817	0.00299
-0.12817	-0.00265
-0.12822	-0.00136
-0.12822	-0.00748
-0.12828	-0.00442
-0.12828	-0.00168
-0.12828	-0.00200
-0.12833	-0.00394
-0.12833	-0.00378
-0.12839	-0.00217
-0.12839	-0.00233
-0.12839	0.00057
-0.12844	-0.00378
-0.12844	-0.00458
-0.12850	-0.00136
-0.12850	-0.00039
-0.12850	-0.00200
-0.12855	-0.00893
-0.12855	-0.00088
-0.12861	-0.00845
-0.12861	0.00041
-0.12867	0.00283
-0.12867	0.00090
-0.12867	-0.00394
-0.12872	-0.00426
-0.12872	-0.00297
-0.12878	0.00122
-0.12878	-0.00442
-0.12878	-0.00007
-0.12883	-0.00378
-0.12883	-0.00184
-0.12889	-0.00313
-0.12889	-0.00313
-0.12894	-0.00780
-0.12894	-0.01022
-0.12894	0.00073
-0.12900	0.00009
-0.12900	-0.01038
-0.12905	0.00186
-0.12905	-0.00152
-0.12911	-0.00329
-0.12911	-0.00378
-0.12911	0.00154
-0.12917	-0.00539
-0.12917	-0.00861
-0.12922	-0.00861
-0.12922	0.00412
-0.12922	-0.00603
-0.12928	-0.00168
-0.12928	-0.00603
-0.12933	-0.00249
-0.12933	-0.00072
-0.12933	-0.00410
-0.12939	-0.00313
-0.12939	-0.00378
-0.12944	-0.00394
-0.12944	-0.00007
-0.12944	-0.00039
-0.12950	-0.00893
-0.12950	-0.00362
-0.12955	0.00106
-0.12955	-0.01006
-0.12961	-0.00571
-0.12961	-0.00233
-0.12961	-0.00152
-0.12967	-0.00877
-0.12967	-0.00652
-0.12972	-0.00362
-0.12972	0.00090
-0.12972	-0.00603
-0.12978	-0.00345
-0.12978	-0.00039
-0.12983	0.00009
-0.12983	0.00315
-0.12989	-0.00684
-0.12989	-0.00039
-0.12989	0.00299
-0.12994	-0.00088
-0.12994	-0.00345
-0.13000	-0.01103
-0.13000	-0.00410
-0.13000	0.00202
-0.13005	-0.00007
-0.13005	0.00202
-0.13011	-0.00297
-0.13011	-0.00845
-0.13011	-0.00909
-0.13017	-0.00265
-0.13017	-0.00104
-0.13022	0.00251
-0.13022	0.00154
-0.13022	-0.00120
-0.13028	-0.00764
-0.13028	-0.00023
-0.13033	-0.00329
-0.13033	-0.00249
-0.13033	-0.00378
-0.13039	-0.00958
-0.13039	-0.00507
-0.13044	-0.00587
-0.13044	-0.00200
-0.13044	-0.00313
-0.13050	-0.00716
-0.13050	0.00138
-0.13055	-0.00249
-0.13055	-0.00200
-0.13061	0.00138
-0.13061	-0.00539
-0.13061	-0.01167
-0.13067	0.00025
-0.13067	-0.00072
-0.13072	-0.00313
-0.13072	-0.00104
-0.13072	-0.00329
-0.13078	-0.00168
-0.13078	-0.00942
-0.13083	0.00154
-0.13083	-0.00329
-0.13089	-0.00555
-0.13089	0.00122
-0.13089	-0.00507
-0.13094	-0.00233
-0.13094	-0.00297
-0.13094	-0.00249
-0.13100	-0.00507
-0.13100	-0.00104
-0.13105	-0.00362
-0.13105	-0.00442
-0.13105	-0.00909
-0.13111	-0.00635
-0.13111	-0.00072
-0.13117	-0.00152
-0.13117	-0.00055
-0.13117	-0.01054
-0.13122	-0.00458
-0.13122	-0.00845
-0.13128	0.00138
-0.13128	-0.00603
-0.13133	-0.00587
-0.13133	0.00090
-0.13133	-0.00055
-0.13139	-0.00893
-0.13139	-0.00668
-0.13144	-0.00507
-0.13144	0.00073
-0.13150	-0.00200
-0.13150	-0.00023
-0.13150	-0.00329
-0.13155	-0.00410
-0.13155	-0.00684
-0.13161	-0.00668
-0.13161	-0.00136
-0.13161	0.00138
-0.13167	0.00090
-0.13167	-0.00490
-0.13172	-0.00345
-0.13172	-0.00072
-0.13172	-0.00507
-0.13178	-0.00942
-0.13178	0.00057
-0.13183	-0.00974
-0.13183	-0.01006
-0.13183	0.00154
-0.13189	-0.00587
-0.13189	-0.00184
-0.13189	-0.00297
-0.13194	-0.00136
-0.13194	-0.00426
-0.13200	-0.00490
-0.13200	0.00154
-0.13200	-0.00072
-0.13205	-0.00410
